1,1.0303,0.95607,0.92329,0.98476,1.1856,1.3189,1.4902,1.4158,1.4646,1.4068,1.3758,1.3097,1.0805,0
0,0.54971,0.90003,0.85333,0.83011,1.0872,1.7984,1.9082,2.227,2.4095,2.0762,2.229,1.9889,3.0525,1.4039
0,1.2006,1.1324,0.97651,0.87082,1.0317,1.2376,1.1837,1.1936,1.1275,1.1259,1.0981,1.1994,1.2301,1.145
0,0.97421,0.92265,0.85671,1.0449,1.67,1.6693,1.5549,1.4172,1.2142,1.268,1.3032,1.3939,1.4474,1.3489
0,1.2239,1.1268,1.115,1.0782,1.242,1.176,1.2878,1.1964,1.182,1.123,1.0996,1.1274,1.0955,1.1417
0,1.1637,1.2863,1.0854,1.0665,1.3902,1.3628,1.2188,1.6022,1.6431,1.4931,1.5291,1.4636,1.4752,1.5337
0,1.159,1.1531,1.1225,1.4651,1.3381,1.4474,1.5814,1.5394,1.3472,1.403,1.4921,1.8326,1.776,1.634
1,1.2568,1.2657,1.1768,1.1119,1.3061,1.2698,1.5728,1.4031,1.3413,1.2474,1.001,1.073,1.0733,0.94521
0,1.0544,1.0277,0.99153,0.93114,1.2916,1.2411,1.2441,1.2575,1.5572,1.4854,1.4606,1.5834,1.554,1.3197
0,1.0908,0.98501,0.97775,0.85912,1.3077,1.2542,1.4968,1.2777,1.1971,1.1557,1.1297,1.1988,1.2077,1.1378
0,1.1922,1.1368,1.1019,1.1419,1.4463,1.4771,1.6088,1.4917,1.4033,1.4725,1.447,1.5657,1.3314,1.3552
0,1.1637,1.0301,0.90457,0.95609,0.9537,1.0243,0.91968,0.80872,0.73341,0.6882,0.66246,1.3999,1.1489,1.0513
0,0.82515,0.8883,1.0235,1.0081,1.2552,1.2497,1.3505,1.4531,1.2633,1.4265,1.4301,1.4501,1.3592,1.639
0,1.548,1.5607,1.4857,1.4666,0.73241,0.32292,0.46502,0.57397,0.62464,0.44782,1.2302,1.1781,1.0664,1
1,0.85227,0.99589,0.98441,0.65721,0.87342,0.85069,0.64652,0.45892,0.52555,0.81465,1.4359,1.6082,1.1309,0.9874
0,1.3309,1.2555,1.096,1.0008,1.0262,1.1343,1.3857,1.4059,1.3197,1.2429,1.0908,1.2345,1.9919,2.6466
0,0.944,0.86234,0.84394,0.84289,1.3084,1.1807,1.2454,1.3967,1.3505,1.2046,1.316,2.8078,2.4293,3.2076
1,1.1878,1.0697,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5286,1.4532,1.6204,1.0063,1.47,1.3469,1.3189,1.3008,1.2945,1.1049,1.1898,1.2873,1.2795,1.2423
0,1.3116,1.067,1.2652,0.94493,1.1112,1.1241,1.3254,1.4156,1.2919,1.2819,1.3786,1.3635,1.5485,1.2388
0,1.217,1.7055,1.4134,1.5475,1.4098,1.3374,1.4823,1.3397,0.91555,1.0124,0.90797,1.4195,1.4811,1.4206
1,0.65606,0.56303,1.0459,1.0915,1.2621,1.1864,0.92399,0.82806,0.70215,0.60049,0.47922,0,0,0
1,0.78062,1.0856,1.3305,1.1657,1.304,1.2992,1.1801,1.1538,1.0037,0.96551,1.0902,1.058,0,0
1,0.78176,0.87257,0.88162,0.82788,0.72031,0.79771,0.78047,0.85505,0,0,0,0,0,0
0,1.5064,1.4214,1.6744,1.6898,2.9003,2.4345,2.4566,1.7198,2.3426,2.139,1.8376,1.7484,1.6272,2.4928
1,1.1453,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0908,0.96718,0.75801,0.73107,1.8531,0.50579,0.54372,0.84835,0.46832,0.55659,0.71543,0.94572,0.84229,0.67425
0,0.35511,0.37864,0.3478,0.64889,0.50245,0.50946,0.83981,0.99981,0.94046,0.74415,0.5568,0.80626,0.66919,0.51071
0,1.0056,0.5434,0.20222,0.22219,0.31219,0.24016,0.28603,0.43515,0.71845,0.873,0.93602,1.164,0.77504,0.65663
0,0.53116,0.9568,0.71608,0.61138,0.7891,0.50328,0.55756,0.61875,0.62678,0.9518,1.3106,0.86338,1.8358,1.2084
0,0.99801,1.0254,0.52172,0.40889,0.69655,0.41335,0.3093,0.30174,0.24474,0.22328,0.34076,0.44536,0.68108,0.43892
0,0.94766,0.96645,0.67438,0.58268,1.4589,2.1775,2.9113,3.5093,1.0138,1.0156,1.7668,1.4082,0.92806,0.79638
0,0.90741,0.91469,0.55626,0.60814,0.78927,0.80048,0.75034,1.2589,1.1947,1.2506,1.2796,1.2951,1.361,1.9102
0,1.0484,0.68583,0.95632,0.3211,0.66907,0.3108,0.35338,0.61511,0.83028,0.75756,1.0271,1.4541,1.2456,0.83859
0,2.6457,2.3195,1.7035,1.2478,1.9403,2.0585,1.8973,2.37,2.1919,2.2511,1.8812,2.9555,2.5162,2.1734
1,1.432,1.2393,1.3471,1.2734,1.2964,1.3028,1.4257,1.5004,1.4086,1.3368,2.0764,1.5564,1.3799,0
1,0.80082,0.86291,0.72769,0,0,0,0,0,0,0,0,0,0,0
1,1.5223,1.2323,1.1197,0.40036,0.59046,0.49143,0.44952,0.48447,0,0,0,0,0,0
1,0.96448,0.91797,1.314,1.0675,1.1351,1.1208,1.2753,1.7918,1.02,0.71645,0.78215,1.1222,0.71944,0.75945
0,1.1351,1.0845,0.99242,1.0588,1.1926,1.0696,1.0725,1.0232,1.0533,1.3364,3.043,1.3304,1.2431,1.1449
0,1.3718,1.3967,1.3052,1.4034,2.6949,1.8483,1.7676,1.4355,1.0762,1.0971,1.1685,1.2056,1.0447,0.69203
1,1.2375,1.1336,1.094,1.1033,1.1885,1.0887,1.1153,0.9871,0,0,0,0,0,0
1,2.2814,1.7805,0,0,0,0,0,0,0,0,0,0,0,0
1,1.1256,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0162,1.2077,1.1298,0.80961,0.87905,0.98226,1.3731,1.302,1.1554,1.5689,1.4848,1.9182,1.7925,1.248
1,1.0117,0.8568,0.88694,0.98026,1.0289,1.1191,0,0,0,0,0,0,0,0
0,1.0996,1.3218,1.1582,1.0379,1.3631,1.5209,1.3529,1.285,1.3549,1.5796,1.5424,1.6353,1.4499,1.5867
1,1.8548,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.034,0.8352,0.75191,0.5721,0.80783,0.79003,0.89249,1.0402,1.2248,1.1808,1.5688,2.0845,2.9186,3.909
0,1.2157,1.2341,1.2202,1.2303,1.5648,1.5293,1.8455,1.8707,1.9763,1.5012,1.4475,2.1522,1.6133,1.349
0,0.38943,0.49011,0.54256,0.70861,2.5723,0.64265,0.37988,0.81399,2.9492,1.8797,2.6247,3.5201,1.7773,1.3293
0,1.292,1.1348,1.2937,1.3218,1.6122,1.5629,1.996,2.2328,2.457,2.2922,1.8024,2.196,2.5228,1.4504
0,0.60692,0.54428,0.79299,0.89372,0.83234,0.85567,1.0304,1.1125,1.4213,1.4709,1.4922,1.7693,2.2363,2.2263
1,1.0534,1.0652,1.1567,1.1041,1.1319,1.2334,1.4148,1.4408,1.2014,1.1771,0,0,0,0
1,1.0246,0.79696,1.1007,1.3134,0.98085,0.9303,0.88577,0.94864,1.1031,0.72815,1.1898,1.5872,1.3346,1.0629
1,1.212,1.1733,1.1295,2.2288,1.6576,1.3375,1.2618,1.2437,1.0738,1.2763,1.1179,1.0027,0.81087,0.76579
0,1.2718,1.0663,1.0098,0.99666,1.0411,1.1063,1.0902,1.6494,1.0796,0.9068,1.0265,1.6099,2.2065,2.3885
1,1.2684,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0134,1.1697,1.0203,1.0475,1.136,1.0478,1.0892,0,0,0,0,0,0,0
1,1.0631,1.0081,0.82147,0,0,0,0,0,0,0,0,0,0,0
1,1.3842,1.1593,1.1626,0,0,0,0,0,0,0,0,0,0,0
0,1.3466,1.1023,0.99983,0.88942,1.0966,1.0858,1.1683,1.247,1.2013,1.1156,1.0342,1.1218,1.0344,0.98376
1,1.2505,1.2479,1.2186,1.3575,2.1418,1.8203,1.6141,1.081,0.98231,0.92017,1.1613,0,0,0
0,0.97412,0.76143,1.2847,1.322,1.4297,0.91067,1.4288,1.1031,1.2884,1.2948,1.2434,1.6284,1.6169,1.4428
0,1.5377,0.81961,1.5748,1.7429,0.8845,0.70137,0.81423,1.3416,0.90551,0.94508,1.4973,1.7531,1.6437,1.3085
1,1.1393,1.1798,1.2966,1.1475,0.9409,0.69115,0,0,0,0,0,0,0,0
1,1.1862,1.1083,0.87479,0.831,0.93367,1.5941,1.8254,1.0049,0.95111,1.4005,1.221,1.1227,1.037,0.95871
1,1.8892,1.6988,0,0,0,0,0,0,0,0,0,0,0,0
0,1.5041,1.0778,1.2145,1.2662,1.7513,1.7282,1.5432,1.4128,1.6364,1.7096,1.8842,1.3173,1.1325,1.0852
1,1.0334,0.98375,0.99624,0.95516,0.97704,1.0459,1.2414,1.1383,1.2057,1.1903,0.79959,0.82876,0,0
0,0.62245,0.81673,0.83818,0.97347,2.3656,1.2555,0.87026,1.1646,1.9801,3.1315,4.1433,4.1357,1.9319,1.7079
0,1.1036,1.1096,1.317,1.1302,1.091,0.96577,0.86745,0.91842,0.9742,0.87546,1.2248,1.1962,1.1351,1.1017
1,1.2103,1.2554,1.117,1.0156,1.0029,1.2223,1.1253,1.1695,0.81634,0.72943,0.84388,0.82145,0.64653,0
1,1.4975,1.5725,1.2862,1.2686,1.3456,1.3504,1.0335,0,0,0,0,0,0,0
1,1.163,1.1075,1.1732,1.2381,1.2112,1.1228,0.97938,0,0,0,0,0,0,0
0,1.5267,2.2316,2.1196,1.5225,1.8315,1.883,1.8193,1.447,1.1545,1.2554,1.2223,1.2143,1.136,0
1,1.1117,1.1034,1.0332,0.95389,0.85043,0.83397,0.84144,0,0,0,0,0,0,0
1,0.88154,1.0713,1.2628,0.72259,0.67077,0.72601,0,0,0,0,0,0,0,0
0,1.1422,1.2186,0.74158,1.265,1.1839,1.1221,1.2622,1.4648,1.0855,1.1135,1.1936,1.6978,2.1268,0
0,0.8814,1.8543,1.3437,0.87716,0.98738,1.0259,1.1735,1.9174,1.8208,2.3257,1.0069,4.114,2.9432,1.3157
0,1.645,1.4813,1.2623,1.1332,1.3872,1.3944,1.3485,1.4355,1.3714,1.2117,1.192,1.1033,1.1062,1.11
0,0.93769,0.95757,0.99173,0.98967,1.0417,1.1904,1.164,1.1426,1.0078,0.8155,0.8029,0.85617,0.83751,0.70603
0,1.5741,1.3791,1.1878,1.146,1.3567,1.5212,1.7503,1.3179,1.2087,1.1883,1.184,1.1215,1.1657,1.1787
0,1.6712,1.4265,1.3585,1.1565,1.8311,2.1747,2.0915,2.5168,1.9452,2.1408,1.2997,1.4862,2.1013,2.3099
1,0.71213,0.72207,0,0,0,0,0,0,0,0,0,0,0,0
0,0.92246,1.0687,0.94427,0.98066,0.96018,0.92061,0.95661,0.92212,1.0117,0.9355,1.0209,0.9278,0.92925,0.98299
1,0.99824,1.2064,1.5086,1.1018,0,0,0,0,0,0,0,0,0,0
1,2.07,1.9619,3.3338,2.0554,4.5818,4.1043,3.8046,2.1032,1.6548,1.427,0,0,0,0
1,1.2232,1.1929,0,0,0,0,0,0,0,0,0,0,0,0
0,1.0279,0.74642,0.75277,0.77458,0.75653,0.80808,0.81759,0.7346,0.88644,0.90208,0.84584,0.99644,1.0529,1.3921
1,0.99601,1.0213,0.9805,0,0,0,0,0,0,0,0,0,0,0
0,1.2006,1.4813,1.4934,1.3185,1.2653,1.3316,1.1338,0.96388,0.94614,0.91861,0.9883,1.0162,1.1029,1.203
0,1.1947,0.93654,0.73399,0.84341,1.266,1.2347,1.1891,0.95726,0.9114,1.2319,1.1554,1.0584,1.1513,1.0435
0,0.85712,1.1197,0.86961,1.007,3.7027,2.9116,1.8012,1.7573,2.0295,1.7368,1.9626,3.0601,1.8279,1.7568
1,0.80884,0.43435,0.91164,0.62766,1.0247,1.471,0.57056,0.45348,0,0,0,0,0,0
0,1.4165,0.91045,1.209,1.1507,1.0607,1.0367,1.0564,1.0463,0.99714,1.1114,1.0529,1.0415,1.0615,1.0776
0,1.2994,1.1653,1.1903,1.2574,1.331,1.2074,1.1325,1.0567,1.0327,1.007,0.94911,0.99765,0.9998,0.96149
0,0.74933,0.80855,0.8753,0.76794,0.77401,1.0521,1.0058,1.1613,1.2212,1.5239,1.7574,1.8368,1.6994,1.3913
1,0.90109,0.95295,0.97382,1.0173,1.0339,0,0,0,0,0,0,0,0,0
0,0.95692,1.0829,1.1138,1.147,1.2731,1.6463,1.6189,1.8248,2.3116,2.3398,2.6796,1.9193,1.3568,1.1596
0,2.0762,1.87,1.7254,1.2657,1.3137,1.2243,1.0569,1.6141,1.5096,1.1122,1.2335,1.2186,1.0856,1.1243
0,1.6845,0.95117,0.78476,0.82144,0.79572,0.66129,0.5484,0.52264,0.62558,0.7339,0.89185,1.6197,1.9141,1.9978
1,1.0857,0.93147,0.7366,0.72821,0.84776,0.73023,0.82162,0.90632,0.85943,0.99254,1.0528,0,0,0
0,1.2658,1.1246,1.2212,0.99205,0.80406,0.86625,1.0236,0.90875,0.74472,0.82371,0.82682,0.79896,0.76915,0.70443
0,1.0725,1.0758,1.1286,1.024,1.3393,1.2472,1.3313,1.3035,1.4344,2.6042,2.0246,3.4435,10.947,6.0162
0,2.0726,1.4439,1.4273,1.2401,1.023,1.038,1.0695,1.0808,1.1651,1.5633,1.2377,1.2922,1.5683,1.591
0,0.7674,0.80199,1.0203,0.82385,1.21,1.1532,1.6094,1.4956,1.4903,1.4534,1.9476,2.927,2.3931,2.0584
0,1.1136,1.2105,1.1623,1.1195,1.3755,1.0181,0.89968,0.83648,0.91467,0.97944,0.96479,0.97183,1.0722,1.134
0,0,0.95397,1.0184,1.1625,1.5151,1.3169,1.2514,1.5354,1.3493,1.2681,1.3297,1.4596,1.6118,1.3656
1,1.0577,1.1172,1.0381,1.0047,1.3357,1.2345,1.0327,1.1726,0,0,0,0,0,0
0,1.0513,0.94104,1.1033,1.1507,1.0768,3.1644,1.0304,1.2767,1.0776,0.7938,0.95809,1.0305,1.6639,0.95226
0,0,1.2641,1.2051,1.249,1.2243,1.3548,1.2072,1.3272,1.2054,1.1045,1.0668,1.2793,1.2974,1.2567
1,0,1.3079,0,0,0,0,0,0,0,0,0,0,0,0
1,1.0439,1.0437,1.1083,1.1093,1.2559,1.6186,1.6521,1.1673,1.2867,1.3108,1.1922,1.0684,0,0
1,0,0,1.4833,0.63352,0.70518,0.75758,0.49673,0.57287,0,0,0,0,0,0
1,0,0,0,1.5795,3.3867,2.8138,4.1329,2.449,2.2006,1.5443,1.0434,0,0,0
1,0,1.3995,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.43364,0.83148,1.5178,3.2881,5.0479,1.611,2.6604,2.4048,3.061,3.4791,5.1214,3.7511,2.4696
1,1.0897,1.0517,0.77738,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0.84511,0.8343,0.7402,0.77051,0,0,0,0,0,0,0,0
0,1.2684,1.5309,1.5164,1.4058,1.2158,1.0234,1.7847,1.4782,1.7289,6.9955,4.7232,5.0683,6.9326,4.4504
1,0,0.75995,0.85198,0.69927,0.84368,1.2093,1.0923,1.0035,0.88108,1.0095,0.86975,0,0,0
0,1.3785,1.3072,1.5595,1.4575,1.106,1.399,1.0131,1.0398,0.92108,0.89664,1.2123,1.3946,1.2877,1.7397
0,1.7605,1.3135,0.7925,0.25224,0.55728,0.24787,0.46489,0.53743,0.54165,0.59158,0.95034,1.3336,1.9823,2.1697
1,1.5046,1.5308,1.3533,1.3948,1.233,1.132,1.1379,1.0373,1.0141,0,0,0,0,0
0,1.0048,0.81692,0.99608,0.99109,1.0293,1.0372,1.1388,1.2344,1.2867,1.1193,1.1072,1.4178,1.7903,1.4965
0,0,0,0,0,0,0,1.291,1.1407,1.1525,1.2517,1.3647,1.8505,1.7929,1.4718
0,0,0,0,0,0,0,0,0,0,0,1.4462,1.948,0.53616,1.0379
0,0,0,0,0,0,0,0,0,1.1327,1.2443,0.84263,1.0119,0.41122,0.48777
0,0,0,0,0,0,0,0,0,0,0.80143,1.1714,1.6064,1.1674,1.0052
0,0,0,0,3.0494,6.3548,3.8434,4.7018,1.761,2.029,1.1311,1.4379,0.42828,0.46277,0.28747
0,0,0,0,0,0,1.3768,0.96915,0.97637,0.98475,1.3052,2.9033,2.6438,1.6321,1.2067
0,0,0,0,0,0,0,0,0,0,2.5289,3.2069,5.4459,3.2826,1.6608
0,0,0.86483,0.90415,0.82063,0.89867,0.97272,1.0943,0.991,1.0404,1.1049,1.0859,1.0092,1.074,1.0848
1,0,0,1.2253,0.78153,0.67152,0.3523,0.29624,0,0,0,0,0,0,0
0,0,0,0,0.68716,0.92396,0.96463,1.3234,1.1472,1.1296,1.1707,1.2361,1.2182,1.5195,1.1696
1,0,0,0,1.646,2.0081,1.543,2.2943,1.7657,0.82816,1.3737,1.1741,0.90389,1.0667,0
0,1.2393,1.2335,1.0904,1.0675,0,0,0,0,0,0,0,0,0,0
0,1.5721,2.5032,3.1652,3.6603,1.6481,1.5521,0,0,0,0,0,0,0,0
0,0,0,0.86666,0.81496,1.0382,1.2724,1.4396,1.6488,2.3352,2.3739,2.739,3.6786,3.6331,4.4423
0,0,0,0,0,0,0,0,0,0,0,2.0754,1.6711,0.45932,0.6106
1,0,0.91134,0.77451,0.91201,0.91123,0.92994,0,0,0,0,0,0,0,0
1,0,1.5963,1.1317,2.0947,1.8226,1.4893,1.0369,0,0,0,0,0,0,0
0,0,0,2.0509,1.7043,1.6731,1.4424,1.271,1.2939,1.6956,1.7008,1.545,1.7744,2.0133,2.3692
0,0,1.27,0.91678,1.2789,1.8133,2.4545,3.3207,1.7456,7.2444,4.9653,1.7941,1.61,0.8571,0.54869
0,0,0,0,0,0,0,0,1.4909,2.626,1.1723,0.83224,0.88156,0.88382,0.89781
0,0,1.3708,1.0824,1.403,1.6999,1.4735,1.6063,1.9819,2.4153,3.0427,3.0526,2.2956,2.0076,2.0332
0,1.2752,1.1837,1.4132,1.5079,1.4182,1.8096,1.4835,1.4542,1.08,0.97936,0.89471,1.0764,1.0583,1.0011
0,1.6328,1.5858,0,0,0,0,0,0,0,0,0,0,0,0
0,1.4901,1.9006,1.8234,2.9498,2.3294,1.8965,1.7659,1.6015,1.3885,1.3109,1.215,0.9708,0.96628,1.0337
0,2.3265,2.242,1.7796,1.7331,1.9814,1.8729,1.8385,1.7958,1.2666,1.4178,1.508,1.5871,1.3101,1.3052
0,0,1.0851,1.5674,1.2357,1.2249,1.0653,0.99891,0.78403,1.1387,1.2347,1.1136,0.94904,0.62057,0.6944
1,0,0,0,0,0,0,0,0,0,0.63468,0,0,0,0
0,0,1.2097,1.1837,1.189,1.9472,2.2065,2.1848,2.157,1.6696,1.6199,1.3765,1.8008,0.96187,0.86359
1,0,1.1402,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.93803,0.84126,0.82622,0.68519,0.76,0.82564,1.0363,1.0935,1.113,1.0938,1.2168,1.3465,0
0,0,0,1.2459,1.325,1.3085,1.1247,1.0726,1.074,1.0978,1.3774,0.9746,0.98107,1.1829,1.1993
1,0,0,0.89799,0.92326,1.297,1.6365,1.4078,1.4668,1.4526,1.3698,1.3605,1.4748,0,0
0,0,0,0,0,0,0,0,0,1.8765,2.1656,1.872,2.0011,1.7182,1.5402
0,1.2231,1.145,1.1427,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1.0444,1.1102,1.3412,1.2352,1.3482,1.5772,1.2411,1.4048,1.8873,1.2857,1.2428,1.3
1,0,0,1.1181,0.96413,0.95149,0.92975,0.60592,0,0,0,0,0,0,0
0,10.167,6.2854,1.7326,1.0466,1.2294,0,0,0,0,0,0,0,0,0
0,0,1.0687,0.79682,1.0283,2.0595,1.7409,1.5558,1.515,1.6928,1.6154,1.9203,1.7397,1.2124,0.8617
0,0,1.2025,1.2985,1.0332,1.5046,1.4659,1.7244,1.8094,1.9131,1.08,1.5964,2.3728,2.0097,1.0911
0,0,1.4335,1.5136,0.43409,0.36108,0.42683,0.38356,0.66744,0.72421,0.77931,0.85663,1.0728,1.3313,0.94486
0,0,1.0324,0.6597,0.68887,0.88227,0.96138,1.2601,1.5244,1.0228,0.8933,1.5487,2.3015,1.851,0.96339
0,0,1.4762,1.4342,0.87746,1.06,0.9058,1.2001,0.8248,0.81416,0.8862,1.145,1.4008,1.2862,1.2826
0,1.1519,1.2942,1.3321,0.99556,0.96085,0.41487,0.43468,0.30063,0.24154,0.51338,0.59693,0.87113,0.95334,0.63285
0,0,0,1.0542,0.5541,0.61263,0.6654,0.92146,0.9885,1.1535,0.86469,0.96212,1.4191,1.4869,1.799
0,0,0,0,0,0,1.5987,1.6933,1.8185,1.9569,1.1029,0.75153,1.0498,1.1031,0.99832
0,1.4623,0.99176,0.69375,0.549,0.48168,0.77434,0.97404,0.6831,0.6145,0.57096,0.68783,0.81496,0.73856,0.56387
0,0.45035,0.95335,0.75695,0.72966,1.2878,0.88876,0.73343,0.76896,0.73455,0.72944,1.203,0.93981,0.85604,0.80406
0,0,0,0,0,0,2.0741,2.0478,2.3501,1.8625,1.4718,1.9422,2.1752,1.7097,1.3712
0,1.1522,0.88774,0.85063,0.73808,1.0173,0.50472,0.52939,0.6392,0.85406,0.82171,0.63948,0.67907,0.51402,0.42195
0,1.1257,0.94069,0.69393,0.42935,0.40346,0.58388,0.4824,0.71917,0.71785,0.74232,0.77471,1.4795,1.2158,0.90312
0,0,0,0.36499,0.31313,0.17526,0.5306,0.63402,0.73019,0.66268,0.42717,0.44683,1.2191,0.97215,0.90913
0,0,0,0,0,0,0,0,0.50027,0.42829,0.7411,0.98813,1.753,3.1879,1.6032
0,0,1.1123,0.57275,0.62603,1.3763,0.58064,0.62736,0.64447,0.68779,0.77953,0.64498,0.69146,0.63384,0
1,0,0,0,0,0,0,2.0326,1.9943,1.7513,1.0646,1.0024,0.57635,0.39964,0.40247
0,0,0,2.5675,0.76412,1.239,0.70823,1.2076,4.3276,4.2586,1.763,1.2417,1.321,2.4481,1.3703
0,0,0.64436,0.3758,0.4404,0.45104,0.27571,0.52598,0.66566,0.93032,0.44696,0.70438,0.70438,0.72351,0.58044
0,0,0,1.2632,1.176,1.3631,1.3238,1.5168,1.4032,1.2922,1.1939,1.116,2.3731,1.3092,1.3206
1,1.2423,0.8049,0,0,0,0,0,0,0,0,0,0,0,0
